itemId,Nama Barang,Harga,Terjual,Review,Rating
995804164,Consina Aster Tas Selempang Bahu Sling Bag Urban Travel Unisex,135000,0,22,4.909090909090909
1883800345,Consina Trail Lite Celana Pendek Hiking Pria,175000,0,132,4.840909090909091
7344420338,Consina Komodo Dragon Tas Slempang Pria/Wanita,128700,0,22,4.954545454545454
8111062521,CONSINA JIMBARAN CELANA PENDEK OUTDOOR TRAVEL QUICKDRY MUDAH KERING,195000,0,6,5.0
354505479,Consina Aspen Jaket Sweater Hoodie,183150,0,1399,4.696926375982845
419637338,Consina Work Space Tas Ransel Included Rain Cover,175000,0,74,4.819742489270387
8175404478,Consina Frame Magnum 6 Tenda - Frame Utama - Fame Teras,65000,0,2,4.0
1210692317,Consina Trawangan Sandal Gunung Pria Ultra Light,272250,0,518,4.822393822393822
7697760094,CONSINA WONDER CELANA PENDEK OUTDOOR HIKING GUNUNG OLAHRAGA WANITA WOMAN SERIES SEMI STRETCH,242550,0,7,4.428571428571429
4246094091,Consina Light Wallet 06 Dompet,97500,0,29,4.827586206896552
1863824881,Consina Bled Tas Bahu Selempang Outdoor Travel Commuting Unisex,225000,0,230,4.839130434782609
7592556398,CONSINA CHESTER TAS RANSEL,199000,0,25,4.92
426994189,Consina Sandal Anak Outdoor Gunung Hiking Camping Karimun | Super Light Nyaman,108900,146 sold,61,4.819672131147541
6998776211,Consina Denver Celana panjang Pria/wanita Joger Cargo,195000,0,7,5.0
427781784,Consina Sandal Anak Outdoor Gunung Hiking Camping Karimun | Super Light Nyaman,108900,0,343,4.868804664723032
4186186561,Consina  Boulder Celana  7/8 Gunung Sepeda Outdoor Hiking Travelling Quickdry Cepat Kering,272250,0,86,4.848837209302325
1944980975,Consina Dompet Pengaman DC 014,99000,0,22,4.909090909090909
7553116544,CONSINA ELGON CELANA PANJANG GUNUNG OUTDOOR TRAVEL HIKING QUICKDRY,350000,0,14,4.571428571428571
1040488116,Consina Lagoon Celana Pendek Pria/wanita Outdoor Quickdry Mudah kering,173250,0,57,4.894736842105263
7622178720,CONSINA SALEKO RANSEL LAPTOP URBAN TRAVELING,295000,0,30,4.866666666666666
423562577,Consina Topi TPR 002 Outdoor Gunung Travel Cap Quickdry Material,95000,0,122,4.877049180327869
8025394162,Consina Glacier Glove Sarung Tangan Gunung Outdoor,275000,0,,
7731162048,CONSINA OLYMPUS CELANA PANJANG GUNUNG TRAVEL,325000,0,6,4.5
8276052308,CONSINA ATLANTIC CELANA PANJANG OUTDOOR GUNUNG HIKING TRAVEL QUICKDRY MUDAH KERING,295000,0,,
989774636,CONSINA CONWY TAS SELEMPANG TRAVEL,193050,0,112,4.9375
5095886146,Consina Kaos Kaki 04,65000,0,23,4.826086956521739
1182602876,Hazmat APD Protection Coverall Non Medis,150000,0,,
1288794193,Hazmat Suit APD Polypropylene Standard WHO,160000,0,1,5.0
119849487,Consina Silicone Bowl 200ml Mangkuk LIpat Portable Outdoor Camping Hiking Gunung,65000,0,71,4.704225352112676
7396482718,Consina Gelang Tundra Sandal Gunung,195000,0,16,4.625
7610922617,CONSINA BALLINA TAS SELEMPANG TRAVEL,95000,0,72,4.611111111111111
6959242651,Consina Borneo Kemeja Pria/Wanita Lengan Panjang/Kemeja Lapangan/Quick Dry,325000,0,5,4.4
746620866,Consina Lutsen Celana Pendek Pria,193050,0,567,4.62257495590829
5758358534,Consina Oslo Ransel Notebook Included Rain Cover,276500,0,39,4.925
707126218,Consina Caracas Tas Ransel Jaring Urban School Travel Include Rain Cover,150000,0,158,4.841772151898734
1024640745,Consina Quebec Ransel Waterproof Tas Punggung Backpack Outdoor Gunung Hiking Trail Running Ultra Light,204930,0,33,4.848484848484849
7704506229,CONSINA YEREVAN RANSEL LAPTOP URBAN TRAVELING,245000,0,,
8240158739,CONSINA BUCHAREST CELANA PANJANG  CARGO/SAMBUNG OUTDOOR GUNUNG QUICKDRY MUDAH KERING,321750,0,1,5.0
8276992396,Consina Men's T-shirt Type 159 Lengan Pendek Premium Cotton,110000,0,11,4.7272727272727275
